GPS TOW [s],IMU Temp [C],Acc X [g],Acc Y [g],Acc Z [g],Gyr X [deg/s],Gyr Y [deg/s],Gyr Z [deg/s],Mag X [uT],Mag Y [uT],Mag Z [uT]
179508.752,,-0.05957,-0.01880,-0.96460,0.09155,0.67139,-0.09155,-0.4,42.1,21.8
179508.757,,-0.05615,-0.01733,-0.96387,0.09155,0.45776,-0.09155,,,
179508.762,,-0.05835,-0.01758,-0.96313,0.12207,0.27466,0.03052,,,
179508.767,,-0.05908,-0.01636,-0.95850,0.06104,0.24414,0.00000,,,
179508.771,,-0.05713,-0.01465,-0.96094,-0.03052,0.12207,0.06104,,,
179508.776,,-0.05664,-0.01514,-0.95923,-0.18311,0.06104,0.09155,,,
179508.781,,-0.05884,-0.01440,-0.95557,-0.15259,0.06104,0.18311,,,
179508.786,,-0.05542,-0.01465,-0.95898,-0.21362,0.00000,0.18311,,,
179508.791,,-0.05347,-0.01855,-0.95825,-0.27466,-0.09155,0.24414,0.1,43.1,22.2
179508.796,,-0.05249,-0.01929,-0.95923,-0.24414,0.00000,0.27466,,,
179508.801,,-0.05200,-0.01758,-0.95874,-0.30518,0.03052,0.30518,,,
179508.806,,-0.05103,-0.01758,-0.95874,-0.36621,0.12207,0.33569,,,
179508.811,,-0.04590,-0.01904,-0.95557,-0.24414,0.24414,0.39673,,,
179508.816,,-0.04907,-0.02051,-0.95996,-0.24414,0.18311,0.54932,,,
179508.821,,-0.04956,-0.02319,-0.95752,-0.15259,0.18311,0.48828,,,
179508.826,,-0.05054,-0.02124,-0.95752,-0.09155,0.27466,0.48828,,,
179508.831,,-0.05103,-0.02368,-0.95972,-0.21362,0.24414,0.48828,0.6,41.6,22.1
179508.836,,-0.05151,-0.02734,-0.95898,-0.12207,0.33569,0.36621,,,
179508.841,,-0.04907,-0.02881,-0.95435,-0.03052,0.51880,0.33569,,,
179508.846,,-0.05029,-0.02783,-0.95850,0.00000,0.54932,0.27466,,,
179508.851,,-0.04980,-0.03101,-0.95630,0.12207,0.61035,0.21362,,,
179508.856,,-0.04810,-0.03320,-0.95630,0.12207,0.70190,0.18311,,,
179508.861,,-0.05054,-0.03052,-0.95703,0.18311,0.97656,0.12207,,,
179508.866,,-0.05591,-0.03003,-0.95679,0.33569,0.91553,0.21362,,,
179508.871,,-0.05615,-0.03003,-0.95630,0.39673,0.82397,0.09155,1.1,43.6,21.9
179508.876,,-0.05957,-0.03149,-0.96436,0.36621,0.70190,0.00000,,,
179508.881,,-0.05981,-0.02930,-0.96167,0.36621,0.85449,-0.09155,,,
179508.886,,-0.05859,-0.02930,-0.95874,0.36621,0.88501,-0.12207,,,
179508.891,,-0.06055,-0.03271,-0.96289,0.51880,0.73242,-0.09155,,,
179508.896,,-0.06055,-0.02856,-0.96387,0.51880,0.48828,0.00000,,,
179508.901,,-0.05786,-0.02271,-0.96362,0.54932,0.36621,-0.06104,,,
179508.906,,-0.05762,-0.02344,-0.96069,0.51880,0.42725,-0.12207,,,
179508.910,,-0.05469,-0.01978,-0.96118,0.54932,0.39673,-0.09155,1.1,43.1,22.2
179508.915,,-0.05615,-0.01782,-0.95679,0.39673,0.30518,-0.12207,,,
179508.920,,-0.05420,-0.01855,-0.95605,0.39673,0.21362,-0.21362,,,
179508.925,,-0.05225,-0.01831,-0.95923,0.33569,0.33569,-0.30518,,,
179508.930,,-0.04980,-0.01587,-0.95410,0.39673,0.27466,-0.30518,,,
179508.935,,-0.05225,-0.01440,-0.95459,0.36621,0.30518,-0.27466,,,
179508.940,,-0.05176,-0.01245,-0.95337,0.21362,0.27466,-0.33569,,,
179508.945,,-0.05103,-0.01563,-0.95728,0.27466,0.24414,-0.15259,,,
179508.950,,-0.05005,-0.01270,-0.96045,0.15259,0.21362,-0.18311,-0.4,40.6,22.1
179508.955,,-0.04761,-0.01074,-0.96143,0.15259,0.21362,-0.15259,,,
179508.960,,-0.04858,-0.01196,-0.96094,0.03052,0.24414,-0.21362,,,
179508.965,,-0.04932,-0.01367,-0.96143,-0.09155,0.18311,0.03052,,,
179508.970,,-0.04932,-0.01440,-0.96167,-0.21362,0.21362,0.12207,,,
179508.975,,-0.05005,-0.01465,-0.96240,-0.09155,0.18311,0.09155,,,
179508.980,,-0.05176,-0.01685,-0.95874,-0.09155,0.30518,0.18311,,,
179508.985,,-0.05054,-0.01758,-0.95703,-0.12207,0.33569,0.24414,,,
179508.990,,-0.05176,-0.02026,-0.95801,-0.24414,0.33569,0.27466,-0.9,42.1,21.4
179508.995,,-0.05054,-0.02197,-0.95752,-0.27466,0.30518,0.39673,,,
179509.000,,-0.04834,-0.02246,-0.95898,-0.15259,0.51880,0.39673,,,
179509.005,,-0.04810,-0.02344,-0.95850,-0.27466,0.39673,0.39673,,,
179509.010,,-0.05176,-0.02856,-0.95557,-0.33569,0.54932,0.36621,,,
179509.015,,-0.04907,-0.02637,-0.95923,-0.15259,0.61035,0.45776,,,
179509.020,,-0.04956,-0.02661,-0.95728,-0.30518,0.64087,0.45776,,,
179509.025,,-0.05396,-0.02734,-0.96021,-0.27466,0.73242,0.36621,,,
179509.030,,-0.05640,-0.02588,-0.95581,-0.24414,0.67139,0.33569,1.6,41.6,21.4
179509.035,,-0.05469,-0.02637,-0.95850,-0.15259,0.70190,0.30518,,,
179509.040,,-0.05566,-0.02856,-0.95801,-0.27466,0.76294,0.33569,,,
179509.045,,-0.05591,-0.02930,-0.96118,-0.03052,0.85449,0.21362,,,
179509.049,,-0.05127,-0.02808,-0.95947,-0.12207,0.82397,0.30518,,,
179509.054,,-0.05420,-0.02954,-0.95898,-0.09155,0.76294,0.30518,,,
179509.059,,-0.05566,-0.02686,-0.95923,0.18311,0.91553,0.12207,,,
179509.064,,-0.05493,-0.02661,-0.95728,0.21362,0.76294,0.03052,,,
179509.069,,-0.05566,-0.02783,-0.95850,0.24414,0.64087,0.06104,2.1,43.1,21.9
179509.074,,-0.05566,-0.02734,-0.95850,0.24414,0.76294,0.03052,,,
179509.079,,-0.05542,-0.02515,-0.95532,0.30518,0.70190,0.06104,,,
179509.084,,-0.05371,-0.02563,-0.95605,0.30518,0.67139,0.09155,,,
179509.089,,-0.05444,-0.02075,-0.96338,0.36621,0.61035,0.15259,,,
179509.094,,-0.05518,-0.02002,-0.95996,0.27466,0.54932,0.18311,,,
179509.099,,-0.05859,-0.01831,-0.96338,0.21362,0.64087,0.12207,,,
179509.104,,-0.05786,-0.01660,-0.96191,0.12207,0.51880,0.18311,,,
179509.109,,-0.05737,-0.01709,-0.96167,0.06104,0.27466,0.15259,0.1,42.1,22.3
179509.114,,-0.05786,-0.01538,-0.96118,0.09155,0.12207,0.15259,,,
179509.119,,-0.05762,-0.01636,-0.95752,0.06104,0.21362,0.27466,,,
179509.124,,-0.05591,-0.01807,-0.95898,-0.03052,0.21362,0.24414,,,
179509.129,,-0.05664,-0.01538,-0.95752,0.03052,0.15259,0.30518,,,
179509.134,,-0.05273,-0.01587,-0.95313,0.00000,0.09155,0.33569,,,
179509.139,,-0.05029,-0.01563,-0.95825,-0.21362,-0.03052,0.42725,,,
179509.144,,-0.04980,-0.01758,-0.95435,-0.21362,0.12207,0.33569,,,
179509.149,,-0.04736,-0.02051,-0.95483,-0.03052,0.39673,0.30518,-0.4,42.1,22.1
179509.154,,-0.04736,-0.01929,-0.95996,-0.12207,0.33569,0.42725,,,
179509.159,,-0.04907,-0.02124,-0.95752,-0.12207,0.30518,0.51880,,,
179509.164,,-0.05078,-0.02490,-0.95679,-0.15259,0.64087,0.51880,,,
179509.169,,-0.05005,-0.02295,-0.95654,-0.12207,0.64087,0.42725,,,
179509.174,,-0.04761,-0.02026,-0.95557,-0.03052,0.57983,0.36621,,,
179509.179,,-0.05176,-0.02222,-0.95654,-0.12207,0.73242,0.51880,,,
179509.184,,-0.04956,-0.02271,-0.95801,-0.21362,0.67139,0.51880,,,
179509.188,,-0.04980,-0.02686,-0.96021,-0.06104,0.51880,0.45776,0.6,42.1,21.9
179509.193,,-0.05347,-0.02515,-0.95752,0.06104,0.82397,0.42725,,,
179509.198,,-0.05127,-0.02783,-0.95898,0.03052,0.70190,0.51880,,,
179509.203,,-0.05078,-0.02954,-0.95947,0.03052,0.67139,0.48828,,,
179509.208,,-0.05249,-0.02612,-0.95752,0.03052,0.85449,0.30518,,,
179509.213,,-0.05322,-0.02515,-0.96045,0.03052,1.03760,0.15259,,,
179509.218,,-0.05493,-0.02783,-0.95923,0.03052,0.85449,0.06104,,,
179509.223,,-0.05420,-0.02759,-0.95679,0.09155,0.82397,-0.12207,,,
179509.228,,-0.05420,-0.02344,-0.96313,0.00000,0.94604,-0.21362,0.6,42.6,22.4
179509.233,,-0.05322,-0.02759,-0.96143,0.12207,0.97656,-0.12207,,,
179509.238,,-0.05200,-0.02539,-0.95972,0.15259,0.88501,-0.42725,,,
179509.243,,-0.05249,-0.02222,-0.96338,0.15259,0.88501,-0.30518,,,
179509.248,,-0.05322,-0.02026,-0.96069,0.21362,0.88501,-0.24414,,,
179509.253,,-0.05493,-0.02661,-0.96289,0.18311,0.82397,-0.36621,,,
179509.258,,-0.05835,-0.02466,-0.96045,0.27466,0.76294,-0.42725,,,
179509.263,,-0.05859,-0.02490,-0.96216,0.36621,0.51880,-0.36621,,,
179509.268,,-0.06006,-0.02368,-0.96191,0.39673,0.39673,-0.30518,1.1,42.1,22.1
179509.273,,-0.05688,-0.02051,-0.96167,0.33569,0.27466,-0.45776,,,
179509.278,,-0.05493,-0.01953,-0.95654,0.21362,0.27466,-0.48828,,,
179509.283,,-0.05566,-0.01855,-0.95288,0.21362,0.24414,-0.36621,,,
179509.288,,-0.05591,-0.02246,-0.95581,0.39673,0.30518,-0.39673,,,
179509.293,,-0.05615,-0.01929,-0.95361,0.42725,0.12207,-0.30518,,,
179509.298,,-0.05713,-0.02100,-0.95337,0.30518,0.18311,-0.36621,,,
179509.303,,-0.05713,-0.01880,-0.95679,0.33569,0.09155,-0.21362,,,
179509.308,,-0.05591,-0.01904,-0.95581,0.33569,0.18311,-0.21362,-0.9,43.1,21.8
179509.313,,-0.05713,-0.02222,-0.96094,0.24414,0.06104,-0.09155,,,
179509.318,,-0.05615,-0.02075,-0.96533,0.15259,0.06104,-0.12207,,,
179509.323,,-0.05347,-0.01807,-0.96533,0.18311,0.00000,-0.09155,,,
179509.327,,-0.05273,-0.01392,-0.95923,0.30518,-0.09155,-0.09155,,,
179509.332,,-0.05493,-0.01611,-0.96289,0.18311,-0.03052,0.06104,,,
179509.337,,-0.05298,-0.02148,-0.96143,0.06104,0.12207,0.09155,,,
179509.342,,-0.05176,-0.01929,-0.95874,0.15259,0.09155,0.15259,,,
179509.347,,-0.05298,-0.02148,-0.96045,0.15259,0.39673,0.12207,-1.4,41.6,22.1
179509.352,,-0.05005,-0.02148,-0.95752,0.12207,0.33569,0.24414,,,
179509.357,,-0.04932,-0.02075,-0.95630,0.18311,0.45776,0.27466,,,
179509.362,,-0.04858,-0.01855,-0.95410,-0.12207,0.45776,0.15259,,,
179509.367,,-0.04883,-0.02319,-0.95483,-0.06104,0.48828,0.21362,,,
179509.372,21.822,-0.04956,-0.02222,-0.95557,0.03052,0.70190,0.24414,,,
179509.377,,-0.04785,-0.01953,-0.95264,-0.06104,0.73242,0.18311,,,
179509.382,,-0.04932,-0.02051,-0.95630,-0.09155,0.70190,0.15259,,,
179509.387,,-0.04761,-0.02124,-0.95630,-0.03052,0.85449,0.18311,-0.4,42.6,22.1
179509.392,,-0.04834,-0.02295,-0.95459,-0.09155,0.94604,0.18311,,,
179509.397,,-0.04639,-0.02539,-0.95850,0.00000,1.00708,0.21362,,,
179509.402,,-0.04858,-0.02100,-0.96045,0.06104,1.15967,0.12207,,,
179509.407,,-0.05127,-0.02246,-0.95972,0.15259,1.19019,0.18311,,,
179509.412,,-0.05151,-0.02686,-0.95850,0.15259,1.25122,0.00000,,,
179509.417,,-0.05103,-0.02393,-0.96069,0.03052,1.06812,-0.03052,,,
179509.422,,-0.05664,-0.02539,-0.96753,0.06104,0.97656,0.03052,,,
179509.427,,-0.05664,-0.02490,-0.96411,0.12207,1.06812,0.03052,0.6,41.1,21.9
179509.432,,-0.05225,-0.02441,-0.95996,0.09155,0.97656,0.03052,,,
179509.437,,-0.05420,-0.02441,-0.96069,0.21362,0.79346,0.03052,,,
179509.442,,-0.05371,-0.02417,-0.96313,0.12207,0.73242,0.12207,,,
179509.447,,-0.05786,-0.02222,-0.95874,0.15259,0.61035,0.03052,,,
179509.452,,-0.05762,-0.02393,-0.96094,0.18311,0.67139,-0.03052,,,
179509.457,,-0.05835,-0.02368,-0.96094,0.09155,0.67139,0.12207,,,
179509.462,,-0.05981,-0.01807,-0.95557,0.09155,0.30518,0.03052,,,
179509.466,,-0.05811,-0.02075,-0.95752,0.09155,0.24414,0.06104,-1.9,41.6,21.7
179509.471,,-0.05566,-0.02148,-0.95776,0.00000,0.15259,0.27466,,,
179509.476,,-0.05566,-0.01733,-0.95728,-0.03052,0.00000,0.33569,,,
179509.481,,-0.05664,-0.01489,-0.95557,0.03052,-0.09155,0.27466,,,
179509.486,,-0.05420,-0.01831,-0.95776,0.09155,-0.12207,0.30518,,,
179509.491,,-0.05347,-0.02026,-0.95825,0.00000,-0.15259,0.42725,,,
179509.496,,-0.05200,-0.01538,-0.95483,-0.09155,-0.18311,0.30518,,,
179509.501,,-0.05078,-0.01636,-0.95654,-0.09155,-0.09155,0.21362,,,
179509.506,,-0.05103,-0.01978,-0.96338,-0.06104,-0.09155,0.33569,0.1,43.6,22.3
179509.511,,-0.05225,-0.02075,-0.96460,-0.09155,-0.18311,0.42725,,,
179509.516,,-0.05249,-0.02026,-0.96167,-0.03052,0.03052,0.27466,,,
179509.521,,-0.05200,-0.02246,-0.96167,0.00000,0.09155,0.15259,,,
179509.526,,-0.05371,-0.02319,-0.96436,0.03052,0.03052,0.30518,,,
179509.531,,-0.05518,-0.02271,-0.96118,-0.06104,0.09155,0.15259,,,
179509.536,,-0.05469,-0.02441,-0.96265,-0.06104,0.15259,0.09155,,,
179509.541,,-0.05542,-0.02588,-0.95703,-0.09155,0.24414,0.12207,,,
179509.546,,-0.05420,-0.02246,-0.95557,0.06104,0.27466,0.24414,-2.4,42.6,22.1
179509.551,,-0.05469,-0.02295,-0.95605,0.09155,0.24414,0.18311,,,
179509.556,,-0.05444,-0.02222,-0.96094,0.03052,0.39673,0.03052,,,
179509.561,,-0.05396,-0.02539,-0.96167,0.03052,0.54932,0.15259,,,
179509.566,,-0.05151,-0.02563,-0.95776,0.00000,0.61035,0.00000,,,
179509.571,,-0.05103,-0.02710,-0.95801,-0.03052,0.54932,-0.12207,,,
179509.576,,-0.05151,-0.02734,-0.95898,0.06104,0.61035,-0.03052,,,
179509.581,,-0.05127,-0.02563,-0.95630,0.12207,0.85449,-0.03052,,,
179509.586,,-0.05054,-0.02368,-0.95898,0.09155,0.79346,-0.18311,1.6,42.1,22.2
179509.591,,-0.05298,-0.02734,-0.95801,0.15259,0.88501,-0.21362,,,
179509.596,,-0.05322,-0.02417,-0.95996,0.15259,0.94604,-0.15259,,,
179509.601,,-0.05298,-0.02222,-0.95898,0.21362,0.94604,0.00000,,,
179509.605,,-0.05103,-0.02344,-0.95776,0.21362,0.97656,-0.09155,,,
179509.610,,-0.05396,-0.02271,-0.95825,0.24414,0.91553,-0.12207,,,
179509.615,,-0.05444,-0.01855,-0.95801,0.27466,0.79346,0.00000,,,
179509.620,,-0.05298,-0.02075,-0.96143,0.12207,0.82397,0.12207,,,
179509.625,,-0.05347,-0.01929,-0.95850,0.18311,0.76294,0.09155,0.1,44.6,21.8
179509.630,,-0.05713,-0.02026,-0.96045,0.15259,0.73242,0.09155,,,
179509.635,,-0.05469,-0.02148,-0.95947,0.15259,0.51880,0.15259,,,
179509.640,,-0.05420,-0.01807,-0.95654,0.21362,0.48828,0.15259,,,
179509.645,,-0.05615,-0.01733,-0.96191,0.30518,0.64087,0.24414,,,
179509.650,,-0.05396,-0.01685,-0.96240,0.30518,0.48828,0.24414,,,
179509.655,,-0.05444,-0.01782,-0.96045,0.24414,0.48828,0.12207,,,
179509.660,,-0.05786,-0.01831,-0.95947,0.18311,0.39673,0.18311,,,
179509.665,,-0.05444,-0.02026,-0.95801,0.09155,0.18311,0.09155,0.6,41.6,21.6
179509.670,,-0.05298,-0.02026,-0.96118,-0.03052,0.39673,0.12207,,,
179509.675,,-0.05249,-0.02051,-0.96143,0.06104,0.36621,0.12207,,,
179509.680,,-0.04980,-0.01953,-0.95972,0.00000,0.36621,0.03052,,,
179509.685,,-0.05176,-0.01880,-0.95557,-0.03052,0.45776,0.06104,,,
179509.690,,-0.05103,-0.02368,-0.96069,-0.06104,0.36621,0.15259,,,
179509.695,,-0.04810,-0.01831,-0.95898,0.00000,0.27466,0.24414,,,
179509.700,,-0.04761,-0.02173,-0.95630,-0.21362,0.24414,0.24414,,,
179509.705,,-0.04858,-0.02344,-0.95459,-0.03052,0.30518,0.15259,1.1,42.6,21.9
179509.710,,-0.04980,-0.02393,-0.95679,0.00000,0.33569,0.06104,,,
179509.715,,-0.04932,-0.02734,-0.96069,-0.09155,0.36621,0.12207,,,
179509.720,,-0.04956,-0.02637,-0.95435,-0.12207,0.48828,0.15259,,,
179509.725,,-0.05176,-0.02637,-0.95728,-0.15259,0.45776,0.21362,,,
179509.730,,-0.05078,-0.01953,-0.96045,-0.21362,0.36621,0.09155,,,
179509.735,,-0.05420,-0.02271,-0.95923,-0.03052,0.42725,0.06104,,,
179509.740,,-0.05396,-0.02441,-0.96021,-0.12207,0.54932,0.06104,,,
179509.744,,-0.05396,-0.02490,-0.95728,-0.03052,0.61035,0.09155,0.6,42.6,22.1
179509.749,,-0.05518,-0.02319,-0.95508,0.09155,0.64087,0.03052,,,
179509.754,,-0.05591,-0.02344,-0.96094,0.24414,0.54932,-0.06104,,,
179509.759,,-0.05737,-0.02246,-0.96143,0.12207,0.42725,0.09155,,,
179509.764,,-0.05713,-0.02515,-0.96216,0.03052,0.54932,0.06104,,,
179509.769,,-0.05469,-0.02368,-0.96021,0.24414,0.57983,0.00000,,,
179509.774,,-0.05615,-0.02100,-0.96118,0.24414,0.61035,0.06104,,,
179509.779,,-0.05518,-0.02148,-0.95996,0.15259,0.51880,-0.06104,,,
179509.784,,-0.05859,-0.02515,-0.95947,0.24414,0.45776,-0.12207,0.6,42.1,21.7
179509.789,,-0.06055,-0.02368,-0.96167,0.30518,0.64087,0.00000,,,
179509.794,,-0.05518,-0.01929,-0.96143,0.18311,0.45776,0.03052,,,
179509.799,,-0.05566,-0.02441,-0.96021,0.18311,0.48828,0.03052,,,
179509.804,,-0.06006,-0.02124,-0.95557,0.21362,0.51880,0.00000,,,
179509.809,,-0.05884,-0.02100,-0.95923,0.09155,0.39673,0.12207,,,
179509.814,,-0.05933,-0.01855,-0.96069,0.15259,0.36621,0.21362,,,
179509.819,,-0.05615,-0.02148,-0.95435,0.09155,0.33569,0.15259,,,
179509.824,,-0.05737,-0.02246,-0.95557,-0.06104,0.30518,0.09155,0.6,42.1,21.6
179509.829,,-0.05591,-0.01733,-0.95923,0.03052,0.39673,0.12207,,,
179509.834,,-0.05469,-0.02026,-0.95850,0.15259,0.42725,0.24414,,,
179509.839,,-0.05396,-0.01660,-0.95557,0.00000,0.36621,0.27466,,,
179509.844,,-0.05322,-0.01782,-0.95605,0.03052,0.33569,0.21362,,,
179509.849,,-0.05054,-0.02124,-0.95972,0.12207,0.36621,0.18311,,,
179509.854,,-0.05347,-0.02319,-0.96069,0.03052,0.42725,0.12207,,,
179509.859,,-0.05322,-0.02124,-0.95972,0.03052,0.48828,0.15259,,,
179509.864,,-0.05273,-0.02124,-0.95630,0.15259,0.51880,0.15259,-0.4,43.1,21.9
179509.869,,-0.04834,-0.02197,-0.95776,0.12207,0.33569,0.09155,,,
179509.874,,-0.05005,-0.02197,-0.96338,0.03052,0.42725,0.15259,,,
179509.879,,-0.04858,-0.02637,-0.95996,0.15259,0.39673,0.15259,,,
179509.883,,-0.05005,-0.02246,-0.95825,0.03052,0.42725,0.12207,,,
179509.888,,-0.05078,-0.02148,-0.96118,0.06104,0.61035,0.09155,,,
179509.893,,-0.05005,-0.02271,-0.95923,0.12207,0.61035,0.03052,,,
179509.898,,-0.05054,-0.02466,-0.96021,0.03052,0.61035,0.06104,,,
179509.903,,-0.04858,-0.02515,-0.95703,0.03052,0.64087,0.00000,0.1,40.6,21.8
179509.908,,-0.04712,-0.02271,-0.96045,0.06104,0.73242,0.09155,,,
179509.913,,-0.04932,-0.02222,-0.95947,-0.03052,0.76294,0.15259,,,
179509.918,,-0.04858,-0.02148,-0.96167,0.03052,0.67139,0.06104,,,
179509.923,,-0.04761,-0.02441,-0.95825,0.06104,0.73242,0.03052,,,
179509.928,,-0.04785,-0.02344,-0.95850,0.03052,0.94604,0.06104,,,
179509.933,,-0.04932,-0.02197,-0.95972,0.12207,0.85449,0.09155,,,
179509.938,,-0.04736,-0.02026,-0.95557,0.12207,0.79346,0.18311,,,
179509.943,,-0.05249,-0.02124,-0.95605,0.03052,0.82397,0.12207,0.1,43.1,21.9
179509.948,,-0.05542,-0.02417,-0.95752,-0.06104,0.85449,0.15259,,,
179509.953,,-0.05713,-0.02075,-0.95947,0.18311,0.79346,0.03052,,,
179509.958,,-0.05640,-0.02173,-0.95850,0.12207,0.82397,0.03052,,,
179509.963,,-0.05786,-0.02075,-0.95923,0.09155,0.64087,-0.03052,,,
179509.968,,-0.06030,-0.01904,-0.96069,0.09155,0.57983,0.12207,,,
179509.973,,-0.05981,-0.02173,-0.96191,0.06104,0.39673,0.09155,,,
179509.978,,-0.05957,-0.02417,-0.95923,0.03052,0.33569,0.09155,,,
179509.983,,-0.06055,-0.02148,-0.95874,-0.06104,0.27466,0.03052,0.1,41.6,22.2
179509.988,,-0.05957,-0.02100,-0.95923,0.00000,0.12207,-0.03052,,,
179509.993,,-0.06030,-0.01929,-0.96021,0.09155,0.09155,0.00000,,,
179509.998,,-0.06055,-0.02026,-0.96338,0.12207,0.12207,0.03052,,,
179510.003,,-0.05933,-0.01904,-0.95776,0.03052,0.06104,0.15259,,,
179510.008,,-0.05713,-0.02368,-0.95923,0.15259,0.00000,0.15259,,,
179510.013,,-0.05615,-0.02393,-0.95972,0.06104,-0.03052,0.03052,,,
179510.018,,-0.05298,-0.01855,-0.95801,0.09155,0.03052,0.00000,,,
179510.022,,-0.05249,-0.02173,-0.95850,0.15259,-0.06104,0.09155,1.6,41.6,21.9
179510.027,,-0.05200,-0.02222,-0.95898,-0.09155,-0.03052,0.06104,,,
179510.032,,-0.05249,-0.02417,-0.96094,-0.09155,0.03052,0.09155,,,
179510.037,,-0.05249,-0.01807,-0.95728,0.12207,0.12207,0.03052,,,
179510.042,,-0.05151,-0.01929,-0.95508,0.09155,0.18311,0.12207,,,
179510.047,,-0.05078,-0.02197,-0.95483,-0.06104,0.18311,0.24414,,,
179510.052,,-0.05078,-0.02515,-0.95850,0.00000,0.27466,0.15259,,,
179510.057,,-0.05322,-0.02466,-0.95239,0.00000,0.36621,0.15259,,,
179510.062,,-0.05151,-0.02246,-0.95508,0.15259,0.36621,0.21362,2.1,43.6,21.4
179510.067,,-0.05200,-0.02271,-0.95630,0.15259,0.54932,0.18311,,,
179510.072,,-0.05249,-0.02051,-0.95532,0.09155,0.67139,0.18311,,,
179510.077,,-0.04980,-0.02661,-0.95435,0.03052,0.57983,0.12207,,,
179510.082,,-0.04810,-0.02075,-0.95532,0.06104,0.61035,0.15259,,,
179510.087,,-0.04907,-0.02197,-0.95801,0.24414,0.70190,0.18311,,,
179510.092,,-0.05103,-0.02441,-0.95728,0.21362,0.82397,0.24414,,,
179510.097,,-0.05005,-0.02368,-0.96118,0.33569,0.85449,0.12207,,,
179510.102,,-0.05127,-0.02441,-0.96118,0.36621,0.91553,-0.09155,-0.9,42.1,21.9
179510.107,,-0.05054,-0.02588,-0.95874,0.24414,0.88501,0.09155,,,
179510.112,,-0.05176,-0.02441,-0.96216,0.30518,0.82397,-0.03052,,,
179510.117,,-0.05249,-0.02661,-0.96167,0.24414,0.85449,0.06104,,,
179510.122,,-0.05444,-0.02271,-0.95972,0.33569,0.88501,-0.12207,,,
179510.127,,-0.05322,-0.02417,-0.95996,0.39673,0.76294,-0.09155,,,
179510.132,,-0.05469,-0.02246,-0.96094,0.51880,0.73242,-0.03052,,,
179510.137,,-0.05225,-0.02344,-0.95752,0.48828,0.70190,-0.24414,,,
179510.142,,-0.05249,-0.02588,-0.95703,0.39673,0.61035,-0.21362,1.6,41.6,21.8
179510.147,,-0.05591,-0.02466,-0.95630,0.42725,0.70190,-0.09155,,,
179510.152,,-0.05640,-0.02075,-0.95947,0.33569,0.42725,-0.06104,,,
179510.157,,-0.05688,-0.02344,-0.95825,0.33569,0.33569,-0.09155,,,
179510.161,,-0.05811,-0.02344,-0.95483,0.24414,0.27466,0.03052,,,
179510.166,,-0.05664,-0.02051,-0.96143,0.21362,0.30518,-0.03052,,,
179510.171,,-0.05591,-0.02026,-0.95752,0.24414,0.21362,0.06104,,,
179510.176,,-0.05518,-0.01953,-0.95703,0.09155,0.12207,0.09155,,,
179510.181,,-0.05566,-0.01807,-0.95996,-0.09155,0.06104,0.06104,0.1,42.6,21.8
179510.186,,-0.05371,-0.01709,-0.96021,-0.15259,0.00000,0.03052,,,
179510.191,,-0.05273,-0.01538,-0.96021,-0.12207,-0.03052,0.09155,,,
179510.196,,-0.05469,-0.01392,-0.95972,-0.15259,0.03052,0.24414,,,
179510.201,,-0.05420,-0.01660,-0.95776,-0.15259,-0.18311,0.18311,,,
179510.206,,-0.05200,-0.01587,-0.95972,-0.24414,-0.18311,0.30518,,,
179510.211,,-0.05200,-0.01636,-0.95801,-0.18311,0.06104,0.24414,,,
179510.216,,-0.05396,-0.01514,-0.95605,-0.24414,0.00000,0.21362,,,
179510.221,,-0.05054,-0.01733,-0.95801,-0.21362,0.06104,0.24414,1.6,42.6,22.4
179510.226,,-0.05127,-0.01904,-0.95972,-0.24414,0.06104,0.24414,,,
179510.231,,-0.05103,-0.02393,-0.96094,-0.30518,0.33569,0.39673,,,
179510.236,,-0.05054,-0.02441,-0.95776,-0.24414,0.39673,0.24414,,,
179510.241,,-0.05127,-0.02539,-0.95703,-0.15259,0.67139,0.18311,,,
179510.246,,-0.04932,-0.02075,-0.95581,-0.12207,0.73242,0.21362,,,
179510.251,,-0.04639,-0.02295,-0.95996,-0.12207,0.79346,0.24414,,,
179510.256,,-0.04883,-0.02539,-0.95483,-0.03052,0.85449,0.33569,,,
179510.261,,-0.05151,-0.02344,-0.95361,0.00000,1.00708,0.24414,3.1,43.1,22.2
179510.266,,-0.05396,-0.02710,-0.95483,-0.12207,1.00708,0.36621,,,
179510.271,,-0.05029,-0.02710,-0.95703,-0.03052,1.06812,0.30518,,,
179510.276,,-0.05273,-0.02783,-0.95508,-0.09155,1.12915,0.15259,,,
179510.281,,-0.05103,-0.02612,-0.95386,0.03052,1.15967,0.24414,,,
179510.286,,-0.05444,-0.02759,-0.95972,0.00000,1.25122,0.15259,,,
179510.291,,-0.05688,-0.02856,-0.96265,0.03052,1.34277,0.21362,,,
179510.296,,-0.05981,-0.02637,-0.95825,0.06104,1.09863,0.30518,,,
179510.300,,-0.06226,-0.02612,-0.95776,0.06104,1.25122,0.09155,0.6,41.6,21.8
179510.305,,-0.06396,-0.02222,-0.95898,0.03052,1.12915,0.06104,,,
179510.310,,-0.06274,-0.02075,-0.95801,0.06104,0.82397,0.03052,,,
179510.315,,-0.06445,-0.02246,-0.95947,0.06104,0.54932,0.03052,,,
179510.320,,-0.06470,-0.02515,-0.96216,0.03052,0.45776,0.06104,,,
