PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
2176,333305.202,1964239.863,17.75917645,-64.57235073,-41.491, ,2.140
2177,333305.666,1964239.409,17.75917239,-64.57234632,-41.620, ,2.290
2178,333305.979,1964239.387,17.75917221,-64.57234337,-41.601, ,2.030
2179,333306.112,1964239.337,17.75917177,-64.57234211,-41.319, ,2.430
2180,333306.110,1964239.324,17.75917165,-64.57234213,-41.440, ,2.220
2181,333306.431,1964238.899,17.75916784,-64.57233907,-41.447, ,1.970
2182,333306.420,1964238.511,17.75916433,-64.57233914,-41.451, ,2.250
2183,333305.656,1964237.227,17.75915267,-64.57234624,-41.573, ,2.160
2184,333305.003,1964236.701,17.75914787,-64.57235236,-41.418, ,2.290
2185,333304.523,1964236.064,17.75914208,-64.57235684,-41.423, ,2.130
2186,333303.441,1964235.406,17.75913605,-64.57236699,-41.334, ,2.510
2187,333302.931,1964235.230,17.75913442,-64.57237178,-41.581, ,2.280
2188,333302.514,1964235.183,17.75913397,-64.57237571,-41.504, ,2.000
2189,333301.753,1964234.769,17.75913017,-64.57238285,-41.490, ,2.400
2190,333301.190,1964234.418,17.75912695,-64.57238814,-41.433, ,2.380
2191,333300.836,1964234.119,17.75912422,-64.57239145,-41.518, ,2.220
2192,333300.309,1964233.799,17.75912129,-64.57239640,-41.542, ,2.220
2193,333299.880,1964233.433,17.75911795,-64.57240041,-41.260, ,2.470
2194,333299.447,1964233.284,17.75911657,-64.57240448,-41.534, ,2.350
2195,333298.777,1964233.207,17.75911583,-64.57241079,-41.515, ,2.090
2196,333298.450,1964233.036,17.75911426,-64.57241386,-41.531, ,1.880
2197,333298.214,1964233.012,17.75911402,-64.57241609,-41.636, ,1.660
2198,333297.699,1964232.698,17.75911115,-64.57242092,-41.611, ,1.890
2199,333297.374,1964232.417,17.75910858,-64.57242396,-41.392, ,2.320
2200,333297.066,1964232.153,17.75910618,-64.57242685,-41.486, ,2.010
2201,333296.397,1964231.644,17.75910153,-64.57243311,-41.465, ,1.940
2202,333295.810,1964231.371,17.75909901,-64.57243863,-41.418, ,2.030
2203,333294.791,1964231.135,17.75909681,-64.57244822,-41.452, ,2.100
2204,333293.620,1964231.554,17.75910050,-64.57245929,-41.541, ,1.860
2205,333292.894,1964231.838,17.75910301,-64.57246616,-41.527, ,2.000
2206,333292.212,1964232.174,17.75910600,-64.57247262,-41.439, ,1.980
2207,333291.427,1964232.597,17.75910976,-64.57248006,-41.435, ,2.030
2208,333290.854,1964233.096,17.75911423,-64.57248550,-41.543, ,1.820
2209,333290.408,1964233.781,17.75912038,-64.57248976,-41.567, ,1.830
2210,333289.958,1964234.547,17.75912727,-64.57249406,-41.530, ,1.950
2211,333289.377,1964235.203,17.75913315,-64.57249959,-41.483, ,1.970
2212,333288.930,1964235.900,17.75913942,-64.57250386,-41.491, ,1.910
2213,333288.386,1964236.565,17.75914538,-64.57250905,-41.453, ,2.030
2214,333287.791,1964237.212,17.75915118,-64.57251471,-41.459, ,2.010
2215,333287.389,1964237.977,17.75915807,-64.57251856,-41.539, ,1.940
2216,333286.975,1964238.638,17.75916401,-64.57252252,-41.551, ,1.940
2217,333286.559,1964239.400,17.75917086,-64.57252650,-41.553, ,2.000
2218,333286.148,1964240.255,17.75917855,-64.57253044,-41.379, ,2.140
2219,333285.798,1964240.796,17.75918342,-64.57253378,-41.450, ,2.010
2220,333285.367,1964241.432,17.75918913,-64.57253790,-41.418, ,2.000
2221,333284.770,1964242.034,17.75919452,-64.57254358,-41.522, ,2.060
2222,333283.985,1964242.997,17.75920317,-64.57255106,-41.512, ,1.880
2223,333283.171,1964243.730,17.75920973,-64.57255879,-41.463, ,1.980
2224,333282.603,1964244.271,17.75921457,-64.57256419,-41.632, ,1.720
2225,333281.797,1964244.977,17.75922089,-64.57257184,-41.584, ,1.740
2226,333280.639,1964246.165,17.75923154,-64.57258286,-41.384, ,1.860
2227,333280.090,1964246.427,17.75923386,-64.57258806,-41.453, ,1.860
