pid,UTMx,UTMy,h
8016,327582.454634,1967603.187344,-39.173000
8017,327583.096586,1967603.363288,-39.216000
8018,327583.682753,1967603.464454,-39.289000
8019,327584.307447,1967603.484490,-39.319000
8020,327584.792643,1967603.557756,-39.263000
8021,327585.308734,1967603.525609,-39.250000
8022,327585.797541,1967603.404049,-39.274000
8023,327586.151849,1967603.423111,-39.140000
8024,327586.579606,1967603.597592,-39.188000
8025,327586.900331,1967603.412190,-39.198000
8026,327587.247792,1967603.253119,-39.302000
8027,327587.473668,1967603.256693,-39.334000
8028,327587.590308,1967603.379641,-39.228000
8029,327587.764372,1967603.277414,-39.239000
8030,327587.853038,1967603.231266,-39.246000
8031,327587.929528,1967603.248311,-39.227000
8032,327587.938518,1967603.306893,-39.215000
8033,327587.859625,1967603.379519,-39.246000
8034,327587.841918,1967603.416196,-39.248000
8035,327588.008301,1967603.284152,-39.180000
8036,327588.308819,1967602.969431,-39.191000
8037,327588.576791,1967602.814370,-39.202000
8038,327588.889645,1967602.821617,-39.217000
8039,327589.391641,1967602.875922,-39.241000
8040,327589.945517,1967603.043775,-39.252000
8041,327590.444728,1967603.388082,-39.268000
8042,327590.941887,1967603.984753,-39.256000
8043,327591.330734,1967604.440696,-39.221000
8044,327591.827488,1967604.746287,-39.196000
8045,327592.402674,1967604.926130,-39.227000
8046,327593.032300,1967605.025812,-39.170000
8047,327593.653090,1967605.084621,-39.179000
8048,327594.200970,1967605.294584,-39.197000
8049,327594.626698,1967605.601898,-39.211000
8050,327595.025379,1967605.969212,-39.208000
8051,327595.477110,1967606.340494,-39.223000
8052,327595.885861,1967606.768594,-39.249000
8053,327596.283554,1967607.266518,-39.205000
8054,327596.643659,1967607.709429,-39.199000
8055,327597.047080,1967608.134255,-39.180000
8056,327597.633152,1967608.468954,-39.134000
8057,327598.132870,1967608.627317,-39.216000
8058,327598.618052,1967608.821222,-39.187000
8059,327599.013547,1967609.065711,-39.246000
8060,327599.435710,1967609.328784,-39.173000
8061,327599.873576,1967609.568479,-39.184000
8062,327600.358830,1967609.892985,-39.133000
8063,327600.664369,1967610.157069,-39.201000
8064,327600.936413,1967610.715850,-39.156000
8065,327601.085293,1967611.132923,-39.255000
8066,327601.332190,1967611.726232,-39.244000
8067,327601.678785,1967612.078504,-39.280000
8068,327602.134002,1967612.240573,-39.218000
8069,327602.694128,1967612.273344,-39.176000
8070,327603.257790,1967612.347037,-39.189000
8071,327603.674384,1967612.579168,-39.232000
8072,327604.111836,1967612.771274,-39.208000
8073,327604.676098,1967612.791836,-39.166000
8074,327605.195153,1967612.857061,-39.159000
8075,327605.539574,1967613.080964,-39.193000
8076,327605.746488,1967613.465437,-39.184000
8077,327605.841623,1967613.920608,-39.220000
8078,327605.941675,1967614.331464,-39.233000
8079,327606.137910,1967614.707175,-39.230000
8080,327606.402675,1967615.038021,-39.258000
8081,327606.628424,1967615.393555,-39.257000
8082,327606.956371,1967615.674047,-39.232000
8083,327607.503175,1967615.760060,-39.231000
8084,327608.140098,1967615.845292,-39.176000
8085,327608.773486,1967616.134202,-39.168000
8086,327609.468627,1967616.452460,-39.150000
8087,327610.048145,1967616.765081,-39.138000
8088,327610.476056,1967617.201870,-39.189000
8089,327610.753795,1967617.805979,-39.229000
8090,327610.795065,1967618.407712,-39.243000
8091,327610.879540,1967618.856335,-39.261000
8092,327610.845711,1967619.356895,-39.245000
8093,327611.030452,1967619.874375,-39.268000
8094,327611.089044,1967620.150563,-39.256000
8095,327611.355502,1967620.309842,-39.280000
8096,327611.820889,1967620.422018,-39.222000
8097,327612.341763,1967620.574663,-39.191000
8098,327612.857063,1967620.818113,-39.226000
8099,327613.172710,1967621.147411,-39.188000
8100,327613.547153,1967621.409792,-39.144000
8101,327613.795813,1967621.717535,-39.193000
8102,327613.866845,1967622.083264,-39.219000
8103,327613.886781,1967622.547941,-39.213000
8104,327613.823452,1967622.948040,-39.212000
8105,327613.785703,1967623.363412,-39.250000
8106,327613.715965,1967623.758033,-39.301000
8107,327613.705921,1967624.066913,-39.307000
8108,327613.752101,1967624.256880,-39.190000
8109,327613.920539,1967624.361670,-39.159000
8110,327614.348851,1967624.355741,-39.267000
8111,327614.511339,1967624.508175,-39.212000
8112,327614.697019,1967624.644913,-39.183000
8113,327614.818393,1967624.702519,-39.156000
8114,327614.933330,1967624.751328,-39.150000
8115,327614.981419,1967624.916928,-39.168000
8116,327614.907891,1967625.119001,-39.211000
8117,327614.730945,1967625.500164,-39.167000
8118,327614.581047,1967625.821325,-39.164000
8119,327614.378804,1967626.097562,-39.196000
8120,327614.210363,1967626.359118,-39.202000
8121,327614.065809,1967626.562913,-39.266000
8122,327613.915397,1967626.702566,-39.221000
8123,327613.822083,1967626.824015,-39.235000
8124,327613.677302,1967626.879504,-39.159000
8125,327613.635508,1967626.950700,-39.227000
8126,327613.323087,1967626.993255,-39.145000
8127,327613.037666,1967627.214874,-39.234000
8128,327612.506072,1967627.415386,-39.173000
8129,327612.094951,1967627.814075,-39.249000
8130,327611.589451,1967628.211369,-39.193000
8131,327610.822977,1967628.714964,-39.167000
8132,327610.261924,1967629.308641,-39.207000
8133,327609.576378,1967629.974232,-39.229000
8134,327608.940961,1967630.673698,-39.174000
8135,327608.445288,1967631.470456,-39.158000
8136,327607.898161,1967632.080614,-39.047000
8137,327607.277328,1967632.750071,-39.157000
8138,327606.619494,1967633.676623,-39.199000
8139,327605.606888,1967634.652738,-39.208000
8140,327604.954547,1967635.601378,-39.233000
8141,327604.451787,1967636.192336,-39.254000
8142,327603.925980,1967636.570990,-39.235000
8143,327603.496978,1967636.741837,-39.236000
8144,327603.138435,1967636.845664,-39.191000
8145,327602.621406,1967637.013954,-39.170000
8146,327602.149415,1967637.240512,-39.136000
8147,327601.674339,1967637.478165,-39.166000
8148,327601.277605,1967637.701857,-39.195000
8149,327600.953992,1967637.798741,-39.193000
8150,327600.656674,1967637.871048,-39.167000
8151,327600.367650,1967638.044000,-39.202000
8152,327600.062526,1967638.072103,-39.221000
8153,327599.562085,1967637.952485,-39.192000
8154,327598.995302,1967638.130060,-39.195000
8155,327598.474938,1967638.280670,-39.156000
8156,327598.108121,1967638.530665,-39.253000
8157,327597.740660,1967638.706512,-39.250000
8158,327597.366118,1967638.799410,-39.244000
8159,327597.053304,1967638.796590,-39.228000
8160,327596.797751,1967638.794380,-39.235000
8161,327596.522409,1967638.833293,-39.210000
8162,327596.193159,1967638.891488,-39.187000
8163,327595.703796,1967638.948859,-39.213000
8164,327595.210198,1967639.129120,-39.213000
8165,327594.683060,1967639.232197,-39.198000
8166,327594.115317,1967639.299102,-39.190000
8167,327593.558249,1967639.496516,-39.253000
8168,327592.980710,1967639.656476,-39.205000
8169,327592.356608,1967639.826802,-39.150000
8170,327591.862625,1967639.962795,-39.165000
8171,327591.388931,1967640.115213,-39.174000
8172,327590.849147,1967640.227254,-39.180000
8173,327590.332971,1967640.249441,-39.235000
8174,327589.829671,1967640.289225,-39.205000
8175,327589.339924,1967640.302328,-39.147000
8176,327588.827021,1967640.457300,-39.180000
8177,327588.260756,1967640.694638,-39.273000
8178,327587.693038,1967640.886610,-39.234000
8179,327587.196522,1967640.975033,-39.202000
8180,327586.694023,1967640.984927,-39.241000
8181,327586.188575,1967641.021409,-39.218000
8182,327585.733191,1967640.962273,-39.154000
8183,327585.100081,1967640.705457,-39.163000
8184,327584.381239,1967640.710587,-39.139000
8185,327583.560194,1967640.912504,-39.230000
8186,327582.573366,1967641.193335,-39.239000
8187,327581.760972,1967641.536846,-39.218000
8188,327581.016005,1967641.952820,-39.208000
8189,327580.462969,1967642.370450,-39.248000
8190,327579.562370,1967642.813230,-39.232000
8191,327578.837203,1967643.189188,-39.225000
8192,327578.154717,1967643.474019,-39.207000
8193,327577.479772,1967643.650320,-39.157000
8194,327576.704724,1967643.776578,-39.167000
8195,327575.876963,1967643.937603,-39.149000
8196,327575.043810,1967644.210460,-39.164000
8197,327574.225429,1967644.597188,-39.192000
8198,327573.329120,1967645.045465,-39.272000
8199,327572.181701,1967645.514737,-39.272000
8200,327571.418824,1967645.699548,-39.183000
8201,327570.256610,1967646.174482,-39.207000
8202,327569.312193,1967646.699546,-39.174000
8203,327568.506191,1967647.290922,-39.130000
8204,327567.763242,1967647.939304,-39.221000
8205,327566.834536,1967648.442095,-39.202000
8206,327565.886282,1967649.013677,-39.202000
8207,327564.930231,1967649.542162,-39.218000
8208,327564.004904,1967650.189913,-39.214000
8209,327563.158906,1967650.693094,-39.221000
8210,327562.309241,1967651.018114,-39.254000
8211,327561.492409,1967651.216675,-39.215000
8212,327560.725703,1967651.204513,-39.152000
8213,327560.063808,1967651.418332,-39.187000
8214,327559.447718,1967651.534356,-39.193000
8215,327558.807492,1967651.679366,-39.118000
8216,327558.370322,1967652.008555,-39.230000
8217,327557.783891,1967652.365601,-39.243000
8218,327557.289743,1967652.849127,-39.243000
8219,327556.835170,1967653.372154,-39.303000
8220,327556.337943,1967653.989628,-39.226000
8221,327556.090824,1967654.592757,-39.222000
8222,327555.854049,1967655.165913,-39.255000
8223,327555.559421,1967655.792697,-39.156000
8224,327555.494703,1967656.276924,-39.214000
8225,327555.403412,1967656.753634,-39.212000
8226,327555.355024,1967657.164672,-39.200000
8227,327555.074994,1967657.640806,-39.258000
8228,327554.553252,1967658.121251,-39.144000
8229,327554.120220,1967658.682829,-39.135000
8230,327553.910969,1967659.006719,-39.209000
8231,327553.699643,1967659.457908,-39.285000
8232,327553.600454,1967659.757601,-39.290000
8233,327553.493475,1967660.137050,-39.288000
8234,327553.589919,1967660.376386,-39.229000
8235,327553.738616,1967660.527832,-39.261000
8236,327553.886642,1967660.846409,-39.099000
8237,327554.291336,1967660.929226,-39.100000
8238,327554.673192,1967661.190435,-39.268000
8239,327555.036679,1967661.656558,-39.265000
8240,327555.525339,1967661.884743,-39.305000
8241,327555.974661,1967662.222840,-39.267000
8242,327556.476331,1967662.484116,-39.231000
8243,327557.139054,1967662.610073,-39.248000
8244,327557.741613,1967662.767542,-39.199000
8245,327558.337420,1967662.757945,-39.187000
8246,327558.888118,1967662.804078,-39.229000
8247,327559.445802,1967662.922092,-39.168000
8248,327560.171892,1967662.896977,-39.269000
8249,327560.866738,1967663.059179,-39.277000
8250,327561.551994,1967663.215930,-39.202000
8251,327562.314824,1967663.270185,-39.210000
8252,327563.041749,1967663.341352,-39.103000
8253,327563.793682,1967663.239644,-39.186000
8254,327564.538645,1967663.190015,-39.240000
8255,327565.165027,1967663.160231,-39.214000
8256,327565.669841,1967663.050706,-39.333000
8257,327566.034222,1967663.008807,-39.277000
8258,327566.279368,1967662.911496,-39.239000
8259,327566.618053,1967662.596444,-39.268000
8260,327567.027086,1967662.323946,-39.217000
8261,327567.467990,1967662.180665,-39.192000
8262,327568.056380,1967662.049386,-39.140000
8263,327568.751578,1967661.763338,-39.261000
8264,327569.362295,1967661.761359,-39.196000
8265,327570.006695,1967661.608565,-39.272000
8266,327570.721440,1967661.620072,-39.192000
8267,327571.346242,1967661.530535,-39.282000
8268,327571.823909,1967661.591691,-39.295000
8269,327572.215847,1967661.548446,-39.224000
8270,327572.557252,1967661.424845,-39.273000
8271,327572.876278,1967661.288155,-39.205000
8272,327573.205422,1967661.217786,-39.203000
8273,327573.483249,1967661.220909,-39.276000
8274,327573.648490,1967661.201767,-39.307000
8275,327573.959653,1967661.014234,-39.303000
8276,327574.225437,1967660.851444,-39.258000
8277,327574.524065,1967660.807902,-39.199000
8278,327574.858500,1967660.736379,-39.229000
8279,327575.343492,1967660.541804,-39.258000
8280,327575.763905,1967660.358857,-39.182000
8281,327576.069311,1967660.241102,-39.265000
8282,327576.276084,1967660.242628,-39.243000
8283,327576.519970,1967660.366686,-39.212000
8284,327576.641120,1967660.520585,-39.251000
8285,327576.955109,1967660.536676,-39.250000
8286,327577.399189,1967660.515114,-39.178000
8287,327577.771347,1967660.514099,-39.161000
8288,327578.190812,1967660.466188,-39.204000
8289,327578.730408,1967660.454866,-39.172000
8290,327579.205585,1967660.351132,-39.290000
8291,327579.576510,1967660.330205,-39.232000
8292,327579.872921,1967660.275615,-39.287000
8293,327580.090344,1967660.282583,-39.247000
8294,327580.281083,1967660.147007,-39.230000
8295,327580.482821,1967659.934967,-39.232000
8296,327580.667740,1967659.739675,-39.208000
8297,327580.851830,1967659.570953,-39.200000
8298,327581.048844,1967659.425362,-39.164000
8299,327581.274372,1967659.144495,-39.228000
8300,327581.403752,1967659.024947,-39.137000
8301,327581.483283,1967658.903617,-39.246000
8302,327581.537493,1967658.796895,-39.189000
8303,327581.591280,1967658.641479,-39.215000
8304,327581.543641,1967658.527893,-39.300000
8305,327581.371918,1967658.410957,-39.316000
8306,327581.185802,1967658.346164,-39.263000
8307,327581.229289,1967658.103401,-39.163000
8308,327581.398937,1967657.736690,-39.246000
8309,327581.477945,1967657.677345,-39.190000
8310,327581.727820,1967657.391840,-39.157000
8311,327582.114330,1967657.089654,-39.201000
8312,327582.607275,1967656.834137,-39.182000
8313,327582.946542,1967656.708340,-39.152000
8314,327583.183523,1967656.647625,-39.184000
8315,327583.539061,1967656.441998,-39.271000
8316,327583.824151,1967656.304497,-39.263000
8317,327584.056378,1967656.306909,-39.216000
8318,327584.466051,1967656.230307,-39.218000
8319,327584.966808,1967656.141847,-39.244000
8320,327585.389977,1967656.276524,-39.187000
8321,327585.812465,1967656.332625,-39.268000
8322,327586.404915,1967656.424882,-39.162000
8323,327586.955632,1967656.473230,-39.184000
8324,327587.439959,1967656.568639,-39.229000
8325,327587.920811,1967656.508021,-39.252000
8326,327588.366580,1967656.436640,-39.171000
8327,327588.818124,1967656.297694,-39.191000
8328,327589.174719,1967656.213805,-39.185000
8329,327589.563307,1967656.028921,-39.246000
8330,327590.013944,1967655.907692,-39.219000
8331,327590.446616,1967655.793260,-39.270000
8332,327590.809482,1967655.821102,-39.260000
8333,327591.071607,1967655.847604,-39.328000
8334,327591.301738,1967655.975102,-39.260000
8335,327591.626849,1967656.050863,-39.258000
8336,327591.924019,1967656.083702,-39.238000
8337,327592.291230,1967655.879082,-39.121000
8338,327592.592566,1967655.536684,-39.203000
8339,327592.802173,1967655.253742,-39.253000
8340,327592.970910,1967655.026494,-39.192000
8341,327593.157691,1967654.801303,-39.140000
8342,327593.429658,1967654.495684,-39.146000
8343,327593.726116,1967654.202028,-39.233000
8344,327593.906253,1967654.066544,-39.284000
8345,327594.074018,1967654.093865,-39.246000
8346,327594.395448,1967654.112105,-39.252000
8347,327594.823207,1967653.920241,-39.251000
8348,327595.137387,1967653.713866,-39.261000
8349,327595.586464,1967653.290499,-39.194000
8350,327595.999144,1967652.949349,-39.199000
8351,327596.392933,1967652.875099,-39.243000
8352,327596.829980,1967652.776124,-39.169000
8353,327597.444223,1967652.569360,-39.142000
8354,327597.953058,1967652.434345,-39.195000
8355,327598.338769,1967652.406650,-39.218000
8356,327598.769157,1967652.273422,-39.257000
8357,327599.232037,1967652.096748,-39.293000
8358,327599.683390,1967651.935669,-39.255000
8359,327600.153289,1967651.712449,-39.150000
8360,327600.588905,1967651.448575,-39.232000
8361,327600.857223,1967651.333355,-39.243000
8362,327601.356065,1967651.146408,-39.258000
8363,327601.803906,1967651.069475,-39.255000
8364,327602.261224,1967651.229313,-39.290000
8365,327602.650078,1967651.441762,-39.255000
8366,327603.076893,1967651.507787,-39.245000
8367,327603.637061,1967651.423239,-39.219000
8368,327604.234494,1967651.234330,-39.258000
8369,327604.715154,1967651.151579,-39.249000
8370,327605.251848,1967651.172379,-39.255000
8371,327605.984318,1967650.904824,-39.159000
8372,327606.642648,1967650.402166,-39.262000
8373,327607.310409,1967649.764399,-39.183000
8374,327607.770644,1967649.160529,-39.179000
8375,327607.878981,1967648.570779,-39.191000
8376,327607.795810,1967648.028069,-39.181000
8377,327607.779698,1967647.392914,-39.253000
8378,327607.845760,1967646.819026,-39.281000
8379,327607.906545,1967646.370250,-39.249000
8380,327608.016595,1967645.855747,-39.345000
