PTID,EAST,NORTH,LAT,LON,ELLIPSOID_ELEV,ORTHOMETRIC_ELEV,SONARDEPTH
9525,327685.027,1967710.995,17.79010647,-64.62563131,-41.780, ,0.710
9526,327685.339,1967710.500,17.79010202,-64.62562833,-41.805, ,0.660
9527,327685.631,1967709.981,17.79009736,-64.62562553,-41.784, ,0.930
9528,327685.929,1967709.365,17.79009181,-64.62562267,-41.858, ,1.000
9529,327686.507,1967708.820,17.79008694,-64.62561717,-41.787, ,0.840
9530,327686.961,1967708.436,17.79008350,-64.62561286,-41.764, ,0.750
9531,327687.540,1967708.002,17.79007963,-64.62560736,-41.774, ,0.740
9532,327688.129,1967707.780,17.79007767,-64.62560179,-41.732, ,0.520
9533,327688.500,1967707.544,17.79007556,-64.62559827,-41.778, ,0.520
9534,327689.020,1967707.219,17.79007267,-64.62559334,-41.721, ,0.710
9535,327689.390,1967706.963,17.79007038,-64.62558983,-41.732, ,0.620
9536,327689.590,1967707.077,17.79007143,-64.62558795,-41.784, ,0.620
9537,327689.857,1967707.355,17.79007396,-64.62558546,-41.814, ,0.600
9538,327690.265,1967707.425,17.79007463,-64.62558162,-41.775, ,0.650
9539,327690.598,1967707.348,17.79007396,-64.62557847,-41.779, ,0.590
9540,327691.079,1967707.292,17.79007349,-64.62557393,-41.799, ,0.530
9541,327691.597,1967707.416,17.79007465,-64.62556905,-41.772, ,0.430
9542,327692.312,1967707.413,17.79007468,-64.62556231,-41.799, ,0.560
9543,327692.836,1967707.434,17.79007491,-64.62555737,-41.802, ,0.690
9544,327693.389,1967707.543,17.79007594,-64.62555216,-41.736, ,0.690
9545,327693.927,1967707.602,17.79007651,-64.62554709,-41.768, ,0.690
9546,327694.603,1967707.822,17.79007855,-64.62554074,-41.780, ,0.660
9547,327695.090,1967707.946,17.79007971,-64.62553615,-41.778, ,0.660
9548,327695.940,1967708.109,17.79008125,-64.62552815,-41.760, ,0.600
9549,327696.713,1967708.073,17.79008099,-64.62552086,-41.699, ,0.630
9550,327697.490,1967708.072,17.79008104,-64.62551353,-41.869, ,0.560
9551,327697.976,1967708.242,17.79008261,-64.62550896,-41.789, ,0.620
9552,327698.525,1967708.625,17.79008611,-64.62550381,-41.854, ,0.520
